,request_count,request_count_5xx,request_duration_min,request_duration_max,request_duration_average,request_duration_percentile_50.0,request_duration_percentile_90.0,request_duration_percentile_95.0,request_duration_deviation,request_duration_variance
2024-02-12 00:00:00,1.8833333333333333,0,41.934539473684254,46.40501760563388,44.44478190871934,44.74722222222219,46.40501760563388,46.40501760563388,1.3498323112120476,1.8220472683920579
2024-02-12 00:00:15,1.8833333333333333,0,41.934539473684254,46.40501760563388,44.31359344046613,44.74722222222219,46.40501760563388,46.40501760563388,1.4498440867649387,2.102047875927259
2024-02-12 00:00:30,1.7249999999999999,0,38.936529126213536,46.40501760563388,44.03964257471431,44.74722222222219,46.40501760563388,46.40501760563388,1.8431144927803338,3.3970710334969074
2024-02-12 00:00:45,1.7249999999999999,0,38.936529126213536,46.40501760563388,43.76015189818478,44.74722222222219,46.40501760563388,46.40501760563388,2.1286346449969344,4.531085451881226
2024-02-12 00:01:00,1.7249999999999999,0,38.936529126213536,46.40501760563388,43.48066122165527,43.581378600823015,46.40501760563388,46.40501760563388,2.3470981644856037,5.508869793731689
