,request_count,request_count_5xx,request_duration_min,request_duration_max,request_duration_average,request_duration_percentile_50.0,request_duration_percentile_90.0,request_duration_percentile_95.0,request_duration_deviation,request_duration_variance
2024-02-14 00:00:00,1.8583333333333334,0,40.31981981981981,44.761690363348976,42.73163682005978,42.826513761468014,44.761690363348976,44.761690363348976,1.6870846800684192,2.8462547177215605
2024-02-14 00:00:15,1.8583333333333334,0,40.31981981981981,44.761690363348976,42.53067979455729,42.826513761468014,44.761690363348976,44.761690363348976,1.710893300120405,2.92715588439689
2024-02-14 00:00:30,1.7958333333333334,0,40.31981981981981,44.761690363348976,42.34052389756425,42.826513761468014,44.761690363348976,44.761690363348976,1.6988832939091736,2.8862044463236836
2024-02-14 00:00:45,1.7958333333333334,0,40.31981981981981,44.761690363348976,42.139807381143754,42.826513761468014,44.761690363348976,44.761690363348976,1.6492454784629236,2.720010648230398
2024-02-14 00:01:00,1.7958333333333334,0,40.31981981981981,44.761690363348976,41.939090864723255,40.69487951807215,43.54818611987371,44.761690363348976,1.5726546379320396,2.4732426102091547
